arrival_date,state,district,market,commodity,variety,min_price_per_quintal,max_price_per_quintal,modal_price_per_quintal
2025-02-05,Maharashtra,Aurangabad,Nashik,Soybean,Yellow,1290.77,1831.85,1460.09
2025-06-13,Maharashtra,Sangli,Sangli,Rice,Basmati,4447.6,5552.73,5086.62
2025-02-14,Maharashtra,Solapur,Lasalgaon,Rice,Basmati,2986.94,4240.33,3460.58
2025-05-24,Maharashtra,Ahmednagar,Ahmednagar,Rice,Basmati,2179.06,2899.89,2715.73
2025-01-11,Maharashtra,Kolhapur,Nashik,Sugarcane,Local,1385.16,2209.77,1690.89
2025-11-19,Maharashtra,Dhule,Kolhapur,Onion,Red,921.15,1829.84,1572.7
2025-12-20,Maharashtra,Dhule,Pune,Potato,Local,2786.16,3457.64,3187.73
2025-12-12,Maharashtra,Nashik,Ahmednagar,Soybean,Yellow,1005.57,1818.36,1512.97
2025-07-31,Maharashtra,Kolhapur,Jalgaon,Chickpea,Kabuli,789.76,1928.59,1461.07
2025-04-23,Maharashtra,Sangli,Pune,Soybean,Bold,1688.42,2833.59,2338.07
2025-12-12,Maharashtra,Pune,Sangli,Rice,Non-Basmati,2779.05,4063.14,3265.93
2025-12-11,Maharashtra,Dhule,Jalgaon,Sugarcane,Local,4417.33,5430.47,4616.78
2025-01-11,Maharashtra,Pune,Nashik,Rice,Basmati,2118.15,3357.82,2788.49
2025-12-02,Maharashtra,Satara,Ahmednagar,Chickpea,Kabuli,823.63,1839.23,1514.11
2025-12-06,Maharashtra,Sangli,Lasalgaon,Rice,Non-Basmati,2016.68,2933.47,2178.72
2025-12-28,Maharashtra,Satara,Solapur,Maize,White,3694.77,4799.25,4064.95
2025-06-15,Maharashtra,Aurangabad,Solapur,Cotton,Long Staple,3514.83,4682.14,3943.78
2025-09-15,Maharashtra,Dhule,Kolhapur,Cotton,Long Staple,3841.24,4109.58,3996.49
2025-02-23,Maharashtra,Jalgaon,Jalgaon,Chickpea,Kabuli,3502.6,4419.5,3716.41
2025-04-03,Maharashtra,Ahmednagar,Ahmednagar,Cotton,Long Staple,4374.3,5579.1,4796.92
2025-09-20,Maharashtra,Ahmednagar,Lasalgaon,Chickpea,Desi,2071.05,3332.93,2748.91
2025-10-23,Maharashtra,Kolhapur,Pune,Tomato,Hybrid,3285.35,4103.03,3402.03
2025-02-14,Maharashtra,Ahmednagar,Solapur,Chickpea,Desi,884.62,2253.02,1532.09
2025-08-05,Maharashtra,Aurangabad,Lasalgaon,Cotton,Long Staple,2140.4,3284.83,2779.56
2025-07-08,Maharashtra,Sangli,Ahmednagar,Soybean,Yellow,2212.84,3578.04,2827.14
2025-04-17,Maharashtra,Aurangabad,Kolhapur,Sugarcane,Local,3119.85,4180.22,3446.38
2025-10-17,Maharashtra,Solapur,Ahmednagar,Tomato,Hybrid,1355.47,2582.84,1749.96
2025-01-08,Maharashtra,Jalgaon,Ahmednagar,Soybean,Bold,279.63,1458.89,621.79
2025-02-01,Maharashtra,Dhule,Sangli,Rice,Non-Basmati,1134.51,2326.84,1803.07
2025-06-17,Maharashtra,Jalgaon,Kolhapur,Maize,White,3361.36,3899.37,3774.17
2025-11-27,Maharashtra,Satara,Pune,Sugarcane,Local,2096.95,2360.6,2245.32
2025-02-06,Maharashtra,Pune,Kolhapur,Onion,White,2798.85,3914.43,3063.29
2025-08-19,Maharashtra,Dhule,Lasalgaon,Chickpea,Desi,1404.51,2151.62,1781.73
2025-07-02,Maharashtra,Nashik,Kolhapur,Onion,Red,3076.69,4150.85,3748.83
2025-10-19,Maharashtra,Sangli,Ahmednagar,Potato,Jyoti,1931.7,2848.99,2373.07
2025-09-03,Maharashtra,Pune,Sangli,Cotton,Long Staple,1838.58,2668.87,2356.23
2025-01-10,Maharashtra,Kolhapur,Nashik,Tomato,Local,3939.92,4665.37,4093.03
2025-03-11,Maharashtra,Sangli,Kolhapur,Cotton,Medium Staple,3765.43,5119.52,4391.83
2025-08-25,Maharashtra,Aurangabad,Solapur,Rice,Non-Basmati,3693.37,4422.65,4116.78
2025-04-28,Maharashtra,Ahmednagar,Jalgaon,Tomato,Hybrid,1453.78,2800.96,2106.51
2025-08-05,Maharashtra,Kolhapur,Solapur,Potato,Jyoti,1418.95,2423.85,
2025-07-10,Maharashtra,Ahmednagar,Solapur,Chickpea,Desi,896.07,1926.39,1405.92
2025-12-17,Maharashtra,Satara,Jalgaon,Cotton,Medium Staple,330.86,1073.72,713.36
2025-08-27,Maharashtra,Solapur,Lasalgaon,Sugarcane,Local,1195.04,2178.79,1380.57
2025-11-24,Maharashtra,Aurangabad,Nashik,Sugarcane,Local,1218.33,1903.8,1481.56
2025-11-13,Maharashtra,Pune,Lasalgaon,Rice,Non-Basmati,845.44,1385.53,
2025-07-25,Maharashtra,Jalgaon,Ahmednagar,Tomato,Local,315.21,1292.46,679.37
2025-08-10,Maharashtra,Satara,Lasalgaon,Sugarcane,Local,446.02,1771.89,935.63
2025-05-26,Maharashtra,Sangli,Nashik,Soybean,Bold,2192.55,2945.19,2438.78
2025-07-08,Maharashtra,Sangli,Ahmednagar,Rice,Basmati,2634.55,3706.94,3028.79
2025-08-26,Maharashtra,Dhule,Ahmednagar,Potato,Local,2547.36,3388.25,2922.74
2025-10-19,Maharashtra,Sangli,Kolhapur,Wheat,Sharbati,1453.96,2149.06,1874.01
2025-08-11,Maharashtra,Dhule,Kolhapur,Maize,White,1870.76,2280.67,2081.51
2025-09-03,Maharashtra,Dhule,Sangli,Cotton,Medium Staple,2520.34,3149.79,2940.73
2025-09-04,Maharashtra,Nashik,Ahmednagar,Maize,White,2412.43,2848.01,2730.95
2025-02-07,Maharashtra,Solapur,Kolhapur,Soybean,Bold,2902.49,3716.44,3174.12
2025-07-26,Maharashtra,Jalgaon,Pune,Wheat,Lokwan,893.55,1550.03,1345.14
2025-07-06,Maharashtra,Pune,Kolhapur,Soybean,Yellow,4391.87,5373.25,4580.69
2025-12-26,Maharashtra,Solapur,Solapur,Cotton,Medium Staple,2617.31,4144.03,3257.71
2025-04-02,Maharashtra,Solapur,Kolhapur,Wheat,Lokwan,2730.44,3888.05,3391.35
2025-01-06,Maharashtra,Nashik,Nashik,Potato,Local,730.55,1686.65,1226.91
2025-05-13,Maharashtra,Aurangabad,Sangli,Rice,Non-Basmati,917.23,1577.58,1199.12
2025-04-02,Maharashtra,Aurangabad,Ahmednagar,Tomato,Hybrid,1187.59,2273.61,1663.19
2025-01-01,Maharashtra,Kolhapur,Nashik,Wheat,Lokwan,2923.46,3970.79,3384.37
2025-09-27,Maharashtra,Nashik,Jalgaon,Potato,Jyoti,776.7,1486.15,1111.45
2025-03-24,Maharashtra,Sangli,Pune,Cotton,Long Staple,2763.46,3410.34,3035.81
2025-10-14,Maharashtra,Dhule,Nashik,Chickpea,Desi,4049.26,4866.18,4250.33
2025-06-28,Maharashtra,Solapur,Jalgaon,Soybean,Yellow,1421.15,2195.22,1651.58
2025-12-01,Maharashtra,Sangli,Nashik,Potato,Local,884.4,2051.07,1376.22
2025-05-27,Maharashtra,Aurangabad,Sangli,Maize,Yellow,991.16,2475.81,1622.7
2025-04-12,Maharashtra,Ahmednagar,Jalgaon,Rice,Non-Basmati,1972.08,3026.72,2303.05
2025-10-15,Maharashtra,Sangli,Solapur,Cotton,Long Staple,3467.11,3983.72,3640.25
2025-11-09,Maharashtra,Ahmednagar,Solapur,Cotton,Medium Staple,3606.21,4421.19,3713.89
2025-01-31,Maharashtra,Solapur,Sangli,Wheat,Sharbati,3114.93,3918.49,3458.47
2025-11-10,Maharashtra,Ahmednagar,Sangli,Chickpea,Kabuli,100.0,1022.13,300.0
2025-06-03,Maharashtra,Sangli,Lasalgaon,Onion,Red,1981.56,3084.35,2275.09
2025-02-17,Maharashtra,Pune,Jalgaon,Cotton,Long Staple,1196.32,1741.27,1441.32
2025-02-10,Maharashtra,Jalgaon,Lasalgaon,Rice,Basmati,2486.68,3276.09,2985.17
2025-06-02,Maharashtra,Ahmednagar,Pune,Potato,Jyoti,3096.94,4026.15,3580.05
2025-07-01,Maharashtra,Aurangabad,Jalgaon,Soybean,Yellow,1253.65,2042.26,1901.03
2025-08-20,Maharashtra,Nashik,Lasalgaon,Soybean,Yellow,4285.71,5454.11,4805.56
2025-05-01,Maharashtra,Sangli,Lasalgaon,Onion,Red,1213.7,2112.43,1412.67
2025-07-04,Maharashtra,Solapur,Nashik,Chickpea,Kabuli,2587.43,3514.73,3138.39
2025-11-13,Maharashtra,Pune,Nashik,Wheat,Sharbati,4864.59,5545.58,5073.35
2025-04-30,Maharashtra,Dhule,Jalgaon,Rice,Non-Basmati,3166.53,4173.98,3601.69
2025-12-18,Maharashtra,Jalgaon,Sangli,Wheat,Lokwan,3067.13,3372.26,3213.38
2025-08-14,Maharashtra,Satara,Ahmednagar,Sugarcane,Local,2167.11,2964.54,2295.5
2025-04-22,Maharashtra,Dhule,Kolhapur,Cotton,Long Staple,2855.23,3755.13,3233.77
2025-07-14,Maharashtra,Pune,Solapur,Potato,Jyoti,1674.51,2436.91,1837.5
2025-10-24,Maharashtra,Satara,Pune,Wheat,Lokwan,3569.58,4532.64,3853.58
2025-01-26,Maharashtra,Nashik,Kolhapur,Maize,Yellow,1327.71,2271.46,1631.01
2025-07-13,Maharashtra,Aurangabad,Lasalgaon,Tomato,Hybrid,1640.25,2378.17,2201.91
2025-01-19,Maharashtra,Ahmednagar,Nashik,Soybean,Bold,1193.09,2218.78,1492.7
2025-12-09,Maharashtra,Kolhapur,Solapur,Maize,Yellow,1691.24,2675.86,2087.82
2025-01-25,Maharashtra,Nashik,Jalgaon,Cotton,Medium Staple,1386.89,2622.35,1950.44
2025-02-16,Maharashtra,Satara,Kolhapur,Cotton,Long Staple,100.0,609.2,300.0
2025-07-18,Maharashtra,Kolhapur,Lasalgaon,Cotton,Long Staple,1957.12,2817.2,2540.06
2025-09-21,Maharashtra,Ahmednagar,Ahmednagar,Soybean,Bold,1319.99,2679.94,1919.07
2025-01-03,Maharashtra,Dhule,Solapur,Chickpea,Desi,235.28,1340.9,928.59
2025-08-27,Maharashtra,Dhule,Nashik,Cotton,Medium Staple,1312.15,2238.85,1678.57
2025-10-16,Maharashtra,Sangli,Sangli,Maize,White,2611.56,3475.22,2933.95
2025-01-22,Maharashtra,Pune,Ahmednagar,Tomato,Hybrid,100.0,939.4,371.26
2025-12-21,Maharashtra,Pune,Ahmednagar,Sugarcane,Local,2172.29,2462.79,2307.18
2025-12-20,Maharashtra,Sangli,Kolhapur,Cotton,Medium Staple,3750.84,4216.67,3874.69
2025-01-30,Maharashtra,Solapur,Kolhapur,Soybean,Bold,1680.09,2134.27,1981.09
2025-02-16,Maharashtra,Solapur,Lasalgaon,Chickpea,Kabuli,3717.2,4739.03,4254.9
2025-11-11,Maharashtra,Sangli,Lasalgaon,Cotton,Medium Staple,3621.11,4612.66,3790.98
2025-09-27,Maharashtra,Nashik,Pune,Cotton,Long Staple,2455.51,3348.18,2936.84
2025-08-19,Maharashtra,Jalgaon,Jalgaon,Sugarcane,Local,508.62,1506.72,1191.11
2025-05-30,Maharashtra,Satara,Jalgaon,Maize,Yellow,3286.27,4311.49,3690.15
2025-08-09,Maharashtra,Jalgaon,Nashik,Sugarcane,Local,2484.2,3375.0,2909.42
2025-09-18,Maharashtra,Dhule,Pune,Wheat,Lokwan,3048.38,3741.15,3549.03
2025-09-23,Maharashtra,Sangli,Ahmednagar,Tomato,Hybrid,3683.5,4305.61,4007.79
2025-04-24,Maharashtra,Dhule,Jalgaon,Chickpea,Desi,1527.84,2300.84,2025.07
2025-06-14,Maharashtra,Pune,Pune,Rice,Non-Basmati,1557.78,2198.02,1966.35
2025-02-25,Maharashtra,Dhule,Ahmednagar,Wheat,Lokwan,3766.86,4362.8,3888.12
2025-12-08,Maharashtra,Nashik,Kolhapur,Maize,White,964.89,2440.26,1576.53
2025-12-22,Maharashtra,Ahmednagar,Kolhapur,Onion,White,1717.77,3008.51,2382.04
2025-09-07,Maharashtra,Kolhapur,Lasalgaon,Onion,White,1799.4,2683.94,1915.13
2025-08-31,Maharashtra,Solapur,Kolhapur,Potato,Jyoti,737.55,2195.97,1311.11
2025-01-02,Maharashtra,Kolhapur,Nashik,Tomato,Local,2766.03,3630.01,3097.52
2025-05-23,Maharashtra,Nashik,Sangli,Rice,Non-Basmati,1727.57,2469.4,2178.95
2025-06-18,Maharashtra,Kolhapur,Ahmednagar,Soybean,Yellow,987.06,2229.31,1387.06
2025-03-04,Maharashtra,Ahmednagar,Pune,Cotton,Medium Staple,3179.44,4269.41,3610.23
2025-06-03,Maharashtra,Pune,Jalgaon,Wheat,Sharbati,513.52,1777.79,910.63
2025-12-16,Maharashtra,Jalgaon,Jalgaon,Sugarcane,Local,1710.67,2943.52,2322.7
2025-09-12,Maharashtra,Pune,Kolhapur,Sugarcane,Local,3058.29,4288.51,3568.39
2025-03-07,Maharashtra,Ahmednagar,Sangli,Wheat,Sharbati,3250.46,4410.55,3598.04
